DataExtractDate,ReportPeriod,FlightType,Arrival_Departure,Domestic_International,FlightOpsCount
04/18/2018 03:12:41 PM,11/01/2007 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,11/01/2007 12:00:00 AM,Charter,Arrival,Domestic,37
04/18/2018 03:12:41 PM,11/01/2007 12:00:00 AM,Scheduled,Arrival,Domestic,20920
04/18/2018 03:12:41 PM,11/01/2007 12:00:00 AM,Scheduled,Departure,Domestic,21003
04/18/2018 03:12:41 PM,11/01/2007 12:00:00 AM,Charter,Departure,Domestic,34
04/18/2018 03:12:41 PM,10/01/2007 12:00:00 AM,Scheduled,Arrival,Domestic,21676
04/18/2018 03:12:41 PM,10/01/2007 12:00:00 AM,Scheduled,Departure,International,4154
04/18/2018 03:12:41 PM,10/01/2007 12:00:00 AM,Charter,Departure,Domestic,39
04/18/2018 03:12:41 PM,10/01/2007 12:00:00 AM,Scheduled,Departure,Domestic,21767
04/18/2018 03:12:41 PM,10/01/2007 12:00:00 AM,Charter,Arrival,Domestic,40
04/18/2018 03:12:41 PM,10/01/2007 12:00:00 AM,Scheduled,Arrival,International,4164
04/18/2018 03:12:41 PM,10/01/2007 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,10/01/2007 12:00:00 AM,Charter,Departure,International,1
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,Scheduled,Departure,International,4227
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,Charter,Departure,Domestic,20
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,Charter,Arrival,Domestic,24
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,Scheduled,Arrival,International,4236
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,Scheduled,Departure,Domestic,20876
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,Scheduled,Arrival,Domestic,20746
04/18/2018 03:12:41 PM,08/01/2007 12:00:00 AM,Charter,Arrival,Domestic,7
04/18/2018 03:12:41 PM,08/01/2007 12:00:00 AM,Charter,Departure,Domestic,8
04/18/2018 03:12:41 PM,08/01/2007 12:00:00 AM,Scheduled,Arrival,International,4828
04/18/2018 03:12:41 PM,08/01/2007 12:00:00 AM,Scheduled,Departure,Domestic,22399
04/18/2018 03:12:41 PM,08/01/2007 12:00:00 AM,Scheduled,Arrival,Domestic,22241
04/18/2018 03:12:41 PM,08/01/2007 12:00:00 AM,Scheduled,Departure,International,4819
04/18/2018 03:12:41 PM,08/01/2007 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Charter,Departure,International,1
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Charter,Departure,Domestic,18
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Scheduled,Arrival,Domestic,22098
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Scheduled,Departure,Domestic,22217
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Scheduled,Departure,International,4862
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Charter,Arrival,Domestic,21
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Scheduled,Arrival,International,4822
04/18/2018 03:12:41 PM,06/01/2007 12:00:00 AM,Scheduled,Departure,International,4358
04/18/2018 03:12:41 PM,06/01/2007 12:00:00 AM,Scheduled,Arrival,International,4322
04/18/2018 03:12:41 PM,06/01/2007 12:00:00 AM,Scheduled,Arrival,Domestic,20501
04/18/2018 03:12:41 PM,06/01/2007 12:00:00 AM,Charter,Departure,Domestic,9
04/18/2018 03:12:41 PM,06/01/2007 12:00:00 AM,Scheduled,Departure,Domestic,20569
04/18/2018 03:12:41 PM,06/01/2007 12:00:00 AM,Charter,Arrival,Domestic,12
04/18/2018 03:12:41 PM,06/01/2007 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,Scheduled,Arrival,Domestic,20489
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,Scheduled,Departure,International,4210
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,Charter,Departure,Domestic,13
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,Charter,Arrival,Domestic,12
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,Scheduled,Departure,Domestic,20539
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,Charter,Departure,International,2
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,Scheduled,Arrival,International,4197
04/18/2018 03:12:41 PM,04/01/2007 12:00:00 AM,Charter,Departure,Domestic,24
04/18/2018 03:12:41 PM,04/01/2007 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,04/01/2007 12:00:00 AM,Charter,Arrival,Domestic,26
04/18/2018 03:12:41 PM,04/01/2007 12:00:00 AM,Scheduled,Arrival,International,4159
04/18/2018 03:12:41 PM,04/01/2007 12:00:00 AM,Scheduled,Arrival,Domestic,19843
04/18/2018 03:12:41 PM,04/01/2007 12:00:00 AM,Scheduled,Departure,International,4174
04/18/2018 03:12:41 PM,04/01/2007 12:00:00 AM,Scheduled,Departure,Domestic,19903
04/18/2018 03:12:41 PM,03/01/2007 12:00:00 AM,Charter,Departure,Domestic,33
04/18/2018 03:12:41 PM,03/01/2007 12:00:00 AM,Scheduled,Arrival,International,4191
04/18/2018 03:12:41 PM,03/01/2007 12:00:00 AM,Scheduled,Arrival,Domestic,20841
04/18/2018 03:12:41 PM,03/01/2007 12:00:00 AM,Charter,Departure,International,4
04/18/2018 03:12:41 PM,03/01/2007 12:00:00 AM,Scheduled,Departure,Domestic,20935
04/18/2018 03:12:41 PM,03/01/2007 12:00:00 AM,Charter,Arrival,Domestic,33
04/18/2018 03:12:41 PM,03/01/2007 12:00:00 AM,Charter,Arrival,International,4
04/18/2018 03:12:41 PM,03/01/2007 12:00:00 AM,Scheduled,Departure,International,4193
04/18/2018 03:12:41 PM,02/01/2007 12:00:00 AM,Charter,Arrival,Domestic,14
04/18/2018 03:12:41 PM,02/01/2007 12:00:00 AM,Scheduled,Departure,Domestic,18238
04/18/2018 03:12:41 PM,02/01/2007 12:00:00 AM,Scheduled,Arrival,Domestic,18204
04/18/2018 03:12:41 PM,02/01/2007 12:00:00 AM,Scheduled,Departure,International,3866
04/18/2018 03:12:41 PM,02/01/2007 12:00:00 AM,Charter,Departure,Domestic,16
04/18/2018 03:12:41 PM,02/01/2007 12:00:00 AM,Charter,Arrival,International,7
04/18/2018 03:12:41 PM,02/01/2007 12:00:00 AM,Scheduled,Arrival,International,3862
04/18/2018 03:12:41 PM,02/01/2007 12:00:00 AM,Charter,Departure,International,5
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,Scheduled,Departure,Domestic,20246
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,Scheduled,Arrival,International,4395
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,Charter,Departure,Domestic,42
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,Charter,Arrival,Domestic,38
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,Scheduled,Arrival,Domestic,20221
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,Scheduled,Departure,International,4402
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,Scheduled,Departure,Domestic,20618
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,Charter,Departure,Domestic,44
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,Scheduled,Arrival,International,4126
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,Scheduled,Arrival,Domestic,20561
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,Charter,Arrival,International,6
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,Scheduled,Departure,International,4143
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,Charter,Arrival,Domestic,46
04/18/2018 03:12:41 PM,11/01/2006 12:00:00 AM,Charter,Departure,International,2
04/18/2018 03:12:41 PM,11/01/2006 12:00:00 AM,Scheduled,Arrival,International,3745
04/18/2018 03:12:41 PM,11/01/2006 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,11/01/2006 12:00:00 AM,Charter,Departure,Domestic,50
04/18/2018 03:12:41 PM,11/01/2006 12:00:00 AM,Charter,Arrival,Domestic,48
04/18/2018 03:12:41 PM,11/01/2006 12:00:00 AM,Scheduled,Departure,International,3757
04/18/2018 03:12:41 PM,11/01/2006 12:00:00 AM,Scheduled,Arrival,Domestic,19627
04/18/2018 03:12:41 PM,11/01/2006 12:00:00 AM,Scheduled,Departure,Domestic,19627
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,Charter,Departure,Domestic,50
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,Scheduled,Arrival,International,3645
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,Charter,Arrival,International,285
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,Scheduled,Departure,International,3938
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,Scheduled,Arrival,Domestic,20427
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,Charter,Arrival,Domestic,48
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,Scheduled,Departure,Domestic,20467
04/18/2018 03:12:41 PM,09/01/2006 12:00:00 AM,Charter,Arrival,Domestic,24
04/18/2018 03:12:41 PM,09/01/2006 12:00:00 AM,Charter,Departure,Domestic,18
04/18/2018 03:12:41 PM,09/01/2006 12:00:00 AM,Scheduled,Departure,Domestic,19718
04/18/2018 03:12:41 PM,09/01/2006 12:00:00 AM,Scheduled,Arrival,International,3860
04/18/2018 03:12:41 PM,09/01/2006 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,09/01/2006 12:00:00 AM,Scheduled,Arrival,Domestic,19735
04/18/2018 03:12:41 PM,09/01/2006 12:00:00 AM,Scheduled,Departure,International,3902
04/18/2018 03:12:41 PM,08/01/2006 12:00:00 AM,Scheduled,Departure,Domestic,21406
04/18/2018 03:12:41 PM,08/01/2006 12:00:00 AM,Scheduled,Arrival,Domestic,21377
04/18/2018 03:12:41 PM,08/01/2006 12:00:00 AM,Scheduled,Arrival,International,4343
04/18/2018 03:12:41 PM,08/01/2006 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,08/01/2006 12:00:00 AM,Charter,Departure,Domestic,16
04/18/2018 03:12:41 PM,08/01/2006 12:00:00 AM,Scheduled,Departure,International,4368
04/18/2018 03:12:41 PM,08/01/2006 12:00:00 AM,Charter,Arrival,Domestic,15
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,Scheduled,Departure,International,4545
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,Charter,Arrival,Domestic,16
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,Charter,Departure,Domestic,14
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,Scheduled,Arrival,International,4522
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,Scheduled,Arrival,Domestic,20958
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,Scheduled,Departure,Domestic,20975
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,Scheduled,Arrival,International,4069
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,Scheduled,Departure,International,4067
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,Scheduled,Arrival,Domestic,20188
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,Scheduled,Departure,Domestic,20191
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,Charter,Arrival,Domestic,18
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,Charter,Departure,Domestic,18
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,Charter,Arrival,Domestic,26
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,Scheduled,Departure,International,4025
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,Scheduled,Departure,Domestic,20227
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,Scheduled,Arrival,International,4009
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,Charter,Arrival,International,5
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,Scheduled,Arrival,Domestic,20215
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,Charter,Departure,Domestic,24
04/18/2018 03:12:41 PM,04/01/2006 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,04/01/2006 12:00:00 AM,Scheduled,Arrival,Domestic,19305
04/18/2018 03:12:41 PM,04/01/2006 12:00:00 AM,Charter,Arrival,Domestic,57
04/18/2018 03:12:41 PM,04/01/2006 12:00:00 AM,Scheduled,Departure,International,3928
04/18/2018 03:12:41 PM,04/01/2006 12:00:00 AM,Scheduled,Departure,Domestic,19347
04/18/2018 03:12:41 PM,04/01/2006 12:00:00 AM,Scheduled,Arrival,International,3915
04/18/2018 03:12:41 PM,04/01/2006 12:00:00 AM,Charter,Departure,Domestic,52
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,Scheduled,Arrival,Domestic,20142
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,Scheduled,Arrival,International,3983
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,Charter,Departure,Domestic,47
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,Charter,Departure,International,5
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,Charter,Arrival,International,4
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,Charter,Arrival,Domestic,51
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,Scheduled,Departure,Domestic,20179
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,Scheduled,Departure,International,3991
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,Scheduled,Departure,International,3426
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,Scheduled,Arrival,Domestic,17833
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,Charter,Departure,International,100
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,Charter,Departure,Domestic,21
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,Charter,Arrival,International,101
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,Charter,Arrival,Domestic,22
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,Scheduled,Departure,Domestic,17847
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,Scheduled,Arrival,International,3409
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,Charter,Departure,International,5
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,Scheduled,Departure,International,4116
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,Scheduled,Departure,Domestic,19661
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,Scheduled,Arrival,Domestic,19691
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,Charter,Arrival,Domestic,57
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,Charter,Arrival,International,299
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,Charter,Departure,Domestic,62
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,Scheduled,Arrival,International,4057
